BirdID,Sex,AgeY,AgeClass,BirthFPID,U_PlateID,RTL,Technician,Terr,FPID,mum,dad,MAC,PAC,BrF,BrM
637,1,3.98082191780822,A,16,1_4,1,2,72,22,NA,NA,NA,NA,2610,2611
497,1,7.08219178082192,A,16,1_27,0.99,2,5,39,NA,NA,NA,NA,443,200
497,1,4.01643835616438,A,16,1_36,1.21,2,5,22,NA,NA,NA,NA,443,200
497,1,14.1561643835616,A,16,6_14,0.42,1,5,82,NA,NA,NA,NA,443,200
509,1,4.58630136986301,A,16,1_30,1.06,2,107,23,NA,NA,NA,NA,329,298
509,1,1.96438356164384,A,16,2_21,0.52,2,123,19,NA,NA,NA,NA,329,298
596,0,4.01643835616438,A,16,1_35,0.81,2,5,22,297,478,4.42465753424658,0.852054794520548,329,298
602,1,5.13972602739726,A,16,8_11,0.76,1,84,25,NA,75,NA,5.77260273972603,NA,NA
638,0,5.15068493150685,A,16,8_13,0.72,1,85,25,NA,NA,NA,NA,2182,2181
676,1,6.33150684931507,A,16,8_11,1.13,1,87,29,NA,NA,NA,NA,NA,NA
677,0,3.96986301369863,A,16,1_35,1.06,2,95,22,NA,NA,NA,NA,NA,NA
859,0,4.04657534246575,A,17,8_19,0.75,1,10,25,NA,NA,NA,NA,NA,NA
847,1,6.13972602739726,A,17,8_38,1.23,1,94,39,NA,NA,NA,NA,NA,NA
1861,1,3.19452054794521,A,17,1_30,0.84,2,16,22,NA,NA,NA,NA,NA,NA
911,1,4.25753424657534,A,17,1_30,0.62,2,3,25,594,29,0.819178082191781,10.6164383561644,594,29
911,1,3.12328767123288,A,17,1_1,1.24,2,18,22,594,29,0.819178082191781,10.6164383561644,594,29
911,1,11.1616438356164,A,17,8_40,0.34,1,3,37,594,29,0.819178082191781,10.6164383561644,594,29
911,1,14.1616438356164,A,17,2_11,0.84,2,3,87,594,29,0.819178082191781,10.6164383561644,594,29
911,1,13.1616438356164,A,17,2_15,0.54,2,3,82,594,29,0.819178082191781,10.6164383561644,594,29
501,1,9.28493150684931,A,17,2_13,0.98,2,1.1,30,594,29,0.701369863013699,10.4986301369863,594,29
915,0,4.21095890410959,A,17,1_20,1.22,2,92.1,25,444,293,1.4,5.64657534246575,444,293
929,1,1,A,17,8_33,1.32,1,30,19,199,609,7.47123287671233,0.86027397260274,199,1686
932,0,3.07397260273973,A,17,7_30,0.96,1,37,22,308,216,3.78356164383562,5.82191780821918,308,216
932,0,5.47945205479452,A,17,7_25,0.68,1,37,29,308,216,3.78356164383562,5.82191780821918,308,216
921,1,9.04109589041096,A,17,7_41,0.71,1,33,30,459,465,1.74246575342466,1.74246575342466,462,465
921,1,3.13698630136986,A,17,1_8,1.18,2,33,22,459,465,1.74246575342466,1.74246575342466,462,465
917,1,3.71780821917808,A,17,1_14,1.08,2,64,23,469,453,1.73972602739726,1.74246575342466,NA,NA
828,1,3.15890410958904,A,17,1_10,1.89,2,35,22,466,51,0.73972602739726,7.17260273972603,561,467
832,0,9.55890410958904,A,17,2_23,0.7,2,56,31,NA,NA,NA,NA,NA,523
776,1,3.1013698630137,A,17,7_39,0.64,1,81,22,NA,NA,NA,NA,168,632
858,0,6.0958904109589,A,17,1_31,2.37,2,62,39,NA,NA,NA,NA,NA,NA
865,1,4.07397260273973,A,17,1_19,1.94,2,54,25,NA,NA,NA,NA,639,NA
912,0,3.12602739726027,A,17,1_2,1.5,2,1,22,64,178,6.71780821917808,5.63835616438356,64,178
912,0,10.1835616438356,A,17,2_7,1.35,2,1,34,64,178,6.71780821917808,5.63835616438356,64,178
849,1,4.58904109589041,A,17,1_31,0.2,2,69,26,NA,540,NA,0.863013698630137,NA,NA
849,1,4.12328767123288,A,17,1_18,1.51,2,69,25,NA,540,NA,0.863013698630137,NA,NA
927,0,3.55616438356164,A,17,1_13,1.71,2,1.1,23,NA,562,NA,0.813698630136986,2641,562
823,0,8.22739726027397,A,17,2_3,1.15,2,8,41,NA,NA,NA,NA,2641,562
927,0,9.13698630136986,A,17,7_44,0.42,1,1.1,30,NA,562,NA,0.813698630136986,2641,562
927,0,1,A,17,8_16,1.01,1,8,19,NA,562,NA,0.813698630136986,2641,562
823,0,5.53150684931507,A,17,7_42,0.52,1,8,29,NA,NA,NA,NA,2641,562
774,0,1,A,17,8_36,1.64,1,82,19,NA,525,NA,0.868493150684931,NA,NA
774,0,8.22191780821918,A,17,4_6,1.22,2,82,41,NA,525,NA,0.868493150684931,NA,NA
563,0,4.04931506849315,A,17,1_18,1.67,2,104,25,508,602,0.978082191780822,0.972602739726027,508,602
930,0,13.1945205479452,A,17,3_11,0.61,2,7,82,NA,NA,NA,NA,NA,NA
941,1,3.06849315068493,A,17,1_36,1.84,2,92.1,22,543,540,0.86027397260274,0.86027397260274,543,540
862,0,9.47945205479452,A,17,4_14,0.95,2,60.1,31,543,545,0.901369863013699,0.895890410958904,543,540
862,0,11.4328767123288,A,17,8_24,0.86,1,60.1,54,543,545,0.901369863013699,0.895890410958904,543,540
639,0,4.3013698630137,A,17,1_18,1.58,2,101.1,25,543,673,0.69041095890411,0.682191780821918,543,540
1043,0,7.10958904109589,A,19,2_4,0.87,2,108,41,NA,NA,NA,NA,680,559
1043,0,13.0712328767123,A,19,7_38,0.5,1,108,87,NA,NA,NA,NA,680,559
1043,0,2.06849315068493,A,19,7_38,1.07,1,108,22,NA,NA,NA,NA,680,559
1043,0,1,A,19,2_2,1.64,2,108,21,NA,NA,NA,NA,680,559
1043,0,10.4082191780822,A,19,2_14,0.46,2,84,54,NA,NA,NA,NA,680,559
951,0,1,A,19,2_17,0.38,2,59,21,457,507,2.83561643835616,1.92602739726027,457,22
951,0,2.06575342465753,A,19,1_10,1.34,2,59.1,22,457,507,2.83561643835616,1.92602739726027,457,22
949,0,8.86575342465753,A,19,8_17,1.68,1,41,34,524,856,1.9972602739726,1.04109589041096,524,634
886,1,4.27945205479452,A,19,8_4,1.1,1,27,29,502,215,2.04657534246575,6.9972602739726,502,215
868,1,3.12602739726027,A,19,1_20,1.25,2,11,25,169,507,6.75616438356164,1.93698630136986,169,21
868,1,2.62739726027397,A,19,1_15,1.24,2,11,23,169,507,6.75616438356164,1.93698630136986,169,21
1020,1,2.2027397260274,A,19,1_14,0.96,2,17,23,441,436,3.18904109589041,2.84657534246575,441,42
1020,1,6.86027397260274,A,19,2_4,0.98,2,17,41,441,436,3.18904109589041,2.84657534246575,441,42
1024,0,11.172602739726,A,19,8_6,0.54,1,87,75,454,507,2.83835616438356,1.92876712328767,454,221
884,1,2.43561643835616,A,19,1_14,0.99,2,60,23,469,467,2.94794520547945,2.94794520547945,469,606
869,0,13.572602739726,A,19,7_37,0.27,1,48,90,561,467,1.89315068493151,2.84383561643836,561,467
869,0,4.38630136986301,A,19,7_40,0.5,1,46.2,29,561,467,1.89315068493151,2.84383561643836,561,467
1041,1,2.02191780821918,A,19,1_10,1.51,2,53.1,22,NA,881,NA,0.865753424657534,630,2651
1018,1,0.657534246575342,SA,19,7_41,0.88,1,77,21,853,1862,1.2958904109589,5.29041095890411,853,881
1018,1,10.0739726027397,A,19,4_26,0.54,2,77,54,853,1862,1.2958904109589,5.29041095890411,853,881
1019,0,3.21369863013699,A,19,7_26,0.49,1,52.1,26,NA,881,NA,1.16712328767123,522,830
1019,0,0.657534246575342,SA,19,8_17,0.96,1,58,21,NA,881,NA,1.16712328767123,522,830
1022,0,4.05479452054795,A,19,7_34,0.69,1,75,29,NA,NA,NA,NA,505,75
1022,0,0.657534246575342,SA,19,2_19,0.47,2,75,21,NA,NA,NA,NA,505,75
1040,1,7.91506849315068,A,19,2_13,1.04,2,76,30,NA,NA,NA,NA,1017,834
1040,1,2.05205479452055,A,19,1_13,1.29,2,76,22,NA,NA,NA,NA,1017,834
1036,0,1,A,19,8_25,1.95,1,52,21,542,673,1.93424657534247,1.92602739726027,542,208
1163,1,0.657534246575342,SA,21,1_2,1.09,2,1,22,912,922,2.41369863013699,2.37808219178082,912,922
1218,0,6.11506849315068,A,21,2_4,1.1,2,26,41,NA,547,NA,2.95616438356164,2722,544
1218,0,1,A,21,1_32,1.94,2,103.1,22,NA,547,NA,2.95616438356164,2722,544
1042,0,1.06027397260274,A,21,7_42,1.05,1,9,22,1043,559,0.917808219178082,2.8958904109589,1043,559
1042,0,0.0273972602739726,CH,21,8_23,2.42,1,108,21,1043,559,0.917808219178082,2.8958904109589,1043,559
1042,0,15.6082191780822,A,21,8_37,1.09,1,46,112,1043,559,0.917808219178082,2.8958904109589,1043,559
1042,0,1.00547945205479,A,21,8_10,1.08,1,28,22,1043,559,0.917808219178082,2.8958904109589,1043,559
1042,0,12.5616438356164,A,21,8_1,0.65,1,46,90,1043,559,0.917808219178082,2.8958904109589,1043,559
1042,0,6.06301369863014,A,21,2_3,1.22,2,46,41,1043,559,0.917808219178082,2.8958904109589,1043,559
1042,0,16.2328767123288,A,21,8_35,1.58,1,46,116,1043,559,0.917808219178082,2.8958904109589,1043,559
1042,0,15.1643835616438,A,21,7_32,0.62,1,46,105,1043,559,0.917808219178082,2.8958904109589,1043,559
1177,0,1,A,21,1_36,1.37,2,109,22,NA,NA,NA,NA,2699,824
1273,1,1,A,21,8_9,0.91,1,42,23,NA,NA,NA,NA,942,852
1247,0,1,A,21,2_12,0.98,2,17,23,NA,NA,NA,NA,1021,1020
1164,1,1,A,21,1_37,0.76,2,29,22,502,293,2.94246575342466,7.76164383561644,502,215
1165,1,8.0958904109589,A,21,2_7,0.98,2,28,34,924,220,2.03561643835616,7.85479452054795,924,220
1165,1,4.0986301369863,A,21,7_33,0.71,1,28,39,924,220,2.03561643835616,7.85479452054795,924,220
1165,1,6.20547945205479,A,21,8_31,0.53,1,28,41,924,220,2.03561643835616,7.85479452054795,924,220
1235,0,1,A,21,1_33,1.84,2,21,22,NA,1039,NA,1.01369863013699,1055,1039
1045,1,0.0273972602739726,CH,21,7_27,0.67,1,25,21,503,470,2.98904109589041,3.89315068493151,503,470
1045,1,2.77260273972603,A,21,1_23,0.78,2,60,27,503,470,2.98904109589041,3.89315068493151,503,470
1049,0,0.0273972602739726,CH,21,7_42,0.68,1,29,21,500,494,5.17260273972603,6.00821917808219,500,494
1049,0,6.98356164383562,A,21,7_35,0.62,1,81,30,500,494,5.17260273972603,6.00821917808219,500,494
1156,1,1,A,21,1_2,1.49,2,32,22,454,216,3.85479452054795,7.8958904109589,454,221
1186,0,3.12602739726027,A,21,1_37,0.65,2,50.1,28,604,603,2.96712328767123,2.96712328767123,604,921
1186,0,4.04657534246575,A,21,1_26,0.85,2,50.1,39,604,603,2.96712328767123,2.96712328767123,604,921
1030,1,1.16438356164384,SA,21,1_37,0.94,2,39,22,459,947,3.81369863013699,1.82191780821918,462,947
1169,1,1,A,21,1_36,0.99,2,104.2,22,558,557,2.92054794520548,2.92054794520548,449,557
1130,0,1,A,21,1_38,1.12,2,42,22,163,510,8.2958904109589,2.99452054794521,850,510
1130,0,2.02465753424658,A,21,1_19,1.71,2,55,25,163,510,8.2958904109589,2.99452054794521,850,510
1274,1,1.56986301369863,A,21,1_20,1.09,2,34,25,NA,NA,NA,NA,827,176
1274,1,1,A,21,1_30,0.99,2,34,23,NA,NA,NA,NA,827,176
1032,1,4.1041095890411,A,21,1_26,0.85,2,43,39,827,606,2.02191780821918,2.9013698630137,827,176
1032,1,0.0273972602739726,CH,21,7_28,1.17,1,46,21,827,606,2.02191780821918,2.9013698630137,827,176
1188,1,5.83835616438356,A,21,7_38,0.8,1,50,41,878,879,2.25205479452055,2.24931506849315,878,879
1188,1,6.63561643835616,A,21,7_33,0.74,1,50,30,878,879,2.25205479452055,2.24931506849315,878,879
1200,0,9.15068493150685,A,21,2_14,0.6,2,34.5,37,878,453,1.91232876712329,3.88493150684931,878,879
1188,1,5.68219178082192,A,21,2_3,1.09,2,50,41,878,879,2.25205479452055,2.24931506849315,878,879
1188,1,5.74520547945205,A,21,2_3,0.95,2,50,41,878,879,2.25205479452055,2.24931506849315,878,879
1187,1,10.5808219178082,A,21,2_18,0.73,2,3.1,77,596,497,3.30684931506849,3.30684931506849,596,497
1187,1,12.1452054794521,A,21,2_23,0.36,2,3.1,90,596,497,3.30684931506849,3.30684931506849,596,497
1187,1,10.6739726027397,A,21,2_10,0.5,2,3.1,82,596,497,3.30684931506849,3.30684931506849,596,497
1187,1,2.2027397260274,A,21,1_22,0.56,2,3.1,26,596,497,3.30684931506849,3.30684931506849,596,497
1187,1,9.63287671232877,A,21,2_9,1.22,2,3.1,75,596,497,3.30684931506849,3.30684931506849,596,497
1187,1,11.6657534246575,A,21,2_15,0.53,2,3.1,87,596,497,3.30684931506849,3.30684931506849,596,497
1187,1,11.1561643835616,A,21,2_11,0.87,2,3.1,85,596,497,3.30684931506849,3.30684931506849,596,497
1062,1,2.51232876712329,A,21,1_22,0.86,2,68,26,835,860,2.07671232876712,1.98904109589041,835,860
1062,1,0.0383561643835616,CH,21,8_22,1.08,1,51.1,21,835,860,2.07671232876712,1.98904109589041,835,860
1047,1,2.76164383561644,A,21,1_23,0.9,2,78,27,NA,NA,NA,NA,628,1037
1047,1,0.953424657534247,SA,21,1_36,1.16,2,54,22,NA,NA,NA,NA,628,1037
1158,0,6.11506849315068,A,21,2_4,0.48,2,52.1,41,NA,881,NA,1.85205479452055,NA,NA
1158,0,1.95342465753425,A,21,1_16,1.39,2,52.1,25,NA,881,NA,1.85205479452055,NA,NA
1196,1,4.03561643835616,A,21,7_43,0.81,1,59.1,39,522,1015,2.96986301369863,1.01369863013699,522,1015
1196,1,12.4876712328767,A,21,2_19,0.52,2,59.1,90,522,1015,2.96986301369863,1.01369863013699,522,1015
1061,1,1.02739726027397,A,21,1_33,0.99,2,52,22,595,215,3.00547945205479,7.95616438356164,595,495
1031,1,10.9835616438356,A,21,2_10,1.02,2,51.1,82,168,605,6.89041095890411,2.9013698630137,168,831
1031,1,6.07397260273973,A,21,2_3,0.74,2,51.1,41,168,605,6.89041095890411,2.9013698630137,168,831
1031,1,0.0273972602739726,CH,21,8_18,1.76,1,60,21,168,605,6.89041095890411,2.9013698630137,168,831
1031,1,1.57534246575342,SA,21,7_37,0.81,1,60,23,168,605,6.89041095890411,2.9013698630137,168,831
1051,0,0.0273972602739726,CH,21,8_17,1.27,1,62,21,858,857,2.03561643835616,2.03561643835616,858,857
1051,0,1.49315068493151,A,21,1_38,1.47,2,40,23,858,857,2.03561643835616,2.03561643835616,858,857
1195,0,0.657534246575342,SA,21,1_10,1.42,2,63,22,NA,854,NA,2.35890410958904,855,854
1199,1,7.06575342465753,A,21,2_6,0.76,2,75,30,862,854,1.98082191780822,1.99452054794521,862,864
1185,1,1,A,21,7_37,0.46,1,111,22,862,854,2,2.01369863013699,862,864
1199,1,1,A,21,1_8,1.53,2,85,22,862,854,1.98082191780822,1.99452054794521,862,864
1199,1,9.38082191780822,A,21,2_14,0.56,2,75,54,862,854,1.98082191780822,1.99452054794521,862,864
1243,1,0.657534246575342,SA,21,1_33,2.19,2,60.1,22,862,857,2.42465753424658,2.43287671232877,862,864
1199,1,10.1095890410959,A,21,2_9,1.31,2,75,75,862,854,1.98082191780822,1.99452054794521,862,864
1225,0,0.657534246575342,SA,21,8_8,1.09,1,70,22,635,636,3.33972602739726,3.33972602739726,635,636
1063,1,0.0273972602739726,CH,21,8_23,1.98,1,71,21,528,178,2.96438356164384,7.80547945205479,64,178
1211,1,1,A,21,1_29,1.11,2,73,22,NA,547,NA,2.95342465753425,670,NA
1193,0,8.00821917808219,A,21,2_14,0.85,2,33.1,34,NA,NA,NA,NA,2714,539
1193,0,11.1150684931507,A,21,2_10,1.32,2,33.1,82,NA,NA,NA,NA,2714,539
1166,1,7.12328767123288,A,21,2_6,1.01,2,20,31,NA,NA,NA,NA,505,75
1166,1,3.74246575342466,A,21,1_27,1.13,2,26.1,39,NA,NA,NA,NA,505,75
1166,1,0.657534246575342,SA,21,7_25,0.57,1,75,22,NA,NA,NA,NA,505,75
1029,1,13.0109589041096,A,21,3_74,2.45,2,30.2,92,217,836,7.83835616438356,2,217,836
1029,1,1.75068493150685,A,21,1_16,2.19,2,30.2,23,217,836,7.83835616438356,2,217,836
1217,1,0.657534246575342,SA,21,1_37,1.06,2,81,22,NA,NA,NA,NA,531,776
1174,1,1,A,21,1_35,1.26,2,58,22,531,776,2.93972602739726,2.01643835616438,531,776
1183,1,1,A,21,1_8,1.2,2,110,22,774,864,2.02739726027397,1.97534246575342,774,2715
1242,1,0.657534246575342,SA,21,1_30,1.19,2,82.3,22,774,633,2.46301369863014,3.38356164383562,774,2715
1198,1,4.07945205479452,A,21,8_7,1.19,1,82,39,NA,642,NA,2.94520547945205,774,2715
1198,1,1,A,21,1_8,1.49,2,82,22,NA,642,NA,2.94520547945205,774,2715
1191,1,1,A,21,1_36,2.19,2,82.1,22,NA,633,NA,2.94520547945205,NA,NA
1153,1,1.73698630136986,A,21,1_19,1.9,2,104,25,508,467,3.29315068493151,4.2,508,602
1155,0,9.69041095890411,A,21,7_27,0.39,1,112,74,NA,NA,NA,NA,508,602
1059,0,0.00821917808219178,CH,21,7_36,0.59,1,84.1,21,872,602,1.92876712328767,2.96712328767123,872,873
1059,0,6.01643835616438,A,21,4_37,0.52,2,18,41,872,602,1.92876712328767,2.96712328767123,872,873
1219,0,0.657534246575342,SA,21,8_18,1.36,1,9,22,458,1039,4.24931506849315,1.32054794520548,458,499
1180,0,0.657534246575342,SA,21,1_4,1.25,2,95,22,938,547,2.36164383561644,3.26027397260274,677,550
1168,1,0.657534246575342,SA,21,1_35,0.9,2,95,22,938,550,2.36438356164384,3.26027397260274,677,550
1173,0,1,A,21,1_35,1.04,2,53.1,22,677,673,2.91780821917808,2.91780821917808,677,550
1151,1,1,A,21,1_32,0.58,2,26.1,22,542,547,2.9041095890411,2.8986301369863,665,208
1171,1,2.52876712328767,A,21,1_22,0.96,2,94.1,26,542,547,2.92328767123288,2.91780821917808,665,208
1171,1,12.6054794520548,A,21,2_15,0.72,2,94.1,90,542,547,2.92328767123288,2.91780821917808,665,208
1215,1,1.4958904109589,A,22,6_29,0.48,1,52,26,1043,559,1.97260273972603,3.95068493150685,1043,559
1215,1,0.0383561643835616,CH,22,6_30,1.45,1,52,22,1043,559,1.97260273972603,3.95068493150685,1043,559
1395,1,2.95342465753425,A,22,8_14,0.82,1,109,39,NA,NA,NA,NA,1177,3428
1401,0,10.8794520547945,A,22,7_32,0.4,1,85,87,601,1018,4.11780821917808,1.8,601,506
1401,0,6.29041095890411,A,22,2_6,1,2,85,31,601,1018,4.11780821917808,1.8,601,506
1392,0,1,A,22,8_8,0.32,1,3,25,NA,NA,NA,NA,172,1861
1224,1,0.328767123287671,OFL,22,8_5,1.13,1,18,22,838,215,2.42465753424658,8.62465753424657,3424,1167
1347,0,1,A,22,1_17,1.11,2,29,25,NA,NA,NA,NA,500,494
1152,0,1.28493150684932,SA,22,8_14,1.1,1,30.1,25,199,609,10.3808219178082,3.76986301369863,199,609
1244,0,5.38356164383562,A,22,7_42,0.44,1,50,41,NA,NA,NA,NA,604,921
1244,0,0.657534246575342,SA,22,1_13,1.28,2,33,23,NA,NA,NA,NA,604,921
1244,0,6.26849315068493,A,22,2_6,1.15,2,50,30,NA,NA,NA,NA,604,921
1244,0,10.2383561643836,A,22,2_10,0.99,2,50,82,NA,NA,NA,NA,604,921
1213,1,0.997260273972603,SA,22,6_29,0.63,1,33.1,25,455,1212,4.91232876712329,0.942465753424658,455,1212
1213,1,6.08767123287671,A,22,6_13,0.45,1,47.1,30,455,1212,4.91232876712329,0.942465753424658,455,1212
1216,0,0.328767123287671,OFL,22,5_1,1.09,2,37,22,308,216,6.63287671232877,8.67123287671233,308,216
1368,1,6.8958904109589,A,22,8_22,0.72,1,37,34,932,216,3.06301369863014,8.93698630136986,308,216
1370,1,1,A,22,1_17,1.05,2,46.1,25,308,216,6.9041095890411,8.94246575342466,308,216
1369,0,1,A,22,1_34,1.36,2,39,25,459,947,4.8986301369863,2.90684931506849,462,947
1380,0,1,A,22,1_18,1.64,2,84,25,561,467,3.97534246575342,4.92602739726027,561,467
1391,1,1,NA,22,5_4,0.56,2,5,25,596,200,4.07671232876712,8.9041095890411,596,497
1356,1,7.40821917808219,A,22,2_7,0.83,2,55,35,832,1041,3.13150684931507,2.00547945205479,832,523
1356,1,11.4465753424658,A,22,2_24,0.29,2,55,90,832,1041,3.13150684931507,2.00547945205479,832,523
1234,1,1.01643835616438,SA,22,1_17,1.33,2,114,25,168,854,7.96712328767123,3.00821917808219,168,884
1234,1,0.0493150684931507,FL,22,7_37,0.99,1,60,22,168,854,7.96712328767123,3.00821917808219,168,884
1271,0,8.87945205479452,A,22,2_9,1.8,2,111,54,855,854,2.52602739726027,2.52602739726027,855,854
1303,1,1,A,22,1_16,2.84,2,69,23,NA,636,NA,3.6,3411,849
1301,1,1,A,22,8_1,1.01,1,72,23,530,637,3.59452054794521,3.59178082191781,530,637
1382,0,1,A,22,8_19,1.08,1,94,25,679,477,3.98630136986301,4.93150684931507,670,1211
1382,0,3.0027397260274,A,22,8_5,0.54,1,94,39,679,477,3.98630136986301,4.93150684931507,670,1211
1179,1,0.194520547945205,FL,22,2_1,1.99,2,80,22,297,836,8.24109589041096,2.86027397260274,329,1862
1209,1,5.04109589041096,A,22,4_4,1.13,2,11,41,458,867,4.88219178082192,1.98630136986301,458,499
1210,0,0.0575342465753425,CH,22,8_3,0.91,1,9,22,930,867,3.04383561643836,1.97260273972603,458,499
1276,1,5.51506849315069,A,22,2_3,1.15,2,93,41,1182,851,0.49041095890411,2.54520547945205,1182,851
1181,1,0.0712328767123288,FL,22,8_9,2.23,1,90,22,1182,851,0.876712328767123,2.93150684931507,1182,851
1170,0,10.3424657534247,A,22,7_30,0.83,1,64,82,915,941,2.88493150684931,2.81643835616438,915,941
1208,0,0.0383561643835616,CH,22,8_14,1.33,1,93,22,845,941,3.03287671232877,3.03013698630137,845,674
1381,1,1,A,22,8_1,0.64,1,94,25,NA,847,NA,3.07945205479452,472,847
1304,0,0.657534246575342,SA,22,1_16,2.62,2,95,23,677,1168,3.92876712328767,0.616438356164384,677,550
1248,1,0.167123287671233,FL,23,5_1,0.92,2,1,23,912,922,3.43561643835616,3.4,912,922
1222,0,5.56438356164384,A,23,7_36,1.4,1,29,30,927,501,3.38904109589041,3.55342465753425,927,501
1222,0,0.117808219178082,FL,23,5_1,1.09,2,1.1,23,927,501,3.38904109589041,3.55342465753425,927,501
1222,0,4.67123287671233,A,23,4_2,1.26,2,29,41,927,501,3.38904109589041,3.55342465753425,927,501
1300,0,0.30958904109589,OFL,23,5_3,0.52,2,103.1,23,1299,1028,0.638356164383562,2.32602739726027,1299,544
1305,0,0.336986301369863,OFL,23,5_3,1.07,2,109,23,1177,854,1.28767123287671,3.33150684931507,1177,3398
1305,0,9.2027397260274,A,23,4_34,0.82,2,47,77,1177,854,1.28767123287671,3.33150684931507,1177,3398
1270,0,0.194520547945205,FL,23,5_18,1.07,2,111,23,1271,1395,0.753424657534247,0.161643835616438,1271,605
1286,1,0.868493150684931,J,23,5_6,1.11,2,24,25,825,672,3.40547945205479,3.9013698630137,825,672
1286,1,0.246575342465753,J,23,7_39,1,1,24,23,825,672,3.40547945205479,3.9013698630137,825,672
1287,1,0.224657534246575,FL,23,5_2,2.99,2,28,23,441,1165,5.22465753424658,1.30684931506849,441,1165
1287,1,5.56438356164384,A,23,7_27,0.84,1,2,30,441,1165,5.22465753424658,1.30684931506849,441,1165
1229,1,0.0356164383561644,CH,23,5_1,1.23,2,29,23,500,494,6.58904109589041,7.42465753424658,500,494
1275,0,6.64383561643836,A,23,8_5,0.69,1,96,34,608,510,4.2986301369863,4.2986301369863,850,510
1275,0,0.172602739726027,FL,23,8_6,1.21,1,42,23,608,510,4.2986301369863,4.2986301369863,850,510
1275,0,5.68219178082192,A,23,4_12,0.87,2,96,30,608,510,4.2986301369863,4.2986301369863,850,510
1306,1,0.342465753424658,OFL,23,8_7,1.53,1,47,23,561,1178,4.26301369863014,1.28219178082192,561,467
1278,0,0.243835616438356,FL,23,5_17,2.06,2,50,23,171,602,8.78356164383562,4.3013698630137,171,877
1227,0,0.534246575342466,J,23,6_30,0.56,1,52.1,25,880,436,2.33424657534247,4.95068493150685,880,436
1346,0,7.8027397260274,A,23,7_45,1,1,21,37,NA,NA,NA,NA,1019,1159
1358,1,0.657534246575342,SA,23,8_10,1.46,1,52.1,25,NA,NA,NA,NA,1019,1159
1346,0,0.602739726027397,J,23,4_42,0.87,2,52.1,25,NA,NA,NA,NA,1019,1159
1268,1,0.0164383561643836,CH,23,5_18,0.99,2,76,23,931,1040,3.21643835616438,2.46027397260274,595,495
1355,0,5.56438356164384,A,23,2_13,1.01,2,53,30,168,884,8.34794520547945,2.27123287671233,168,884
1262,1,0.164383561643836,FL,23,8_18,1.55,1,60,23,474,884,5.21643835616438,2.21917808219178,168,884
1290,1,0.243835616438356,FL,23,5_2,1.8,2,60.1,23,862,1198,3.31780821917808,1.28493150684932,862,632
1288,0,0.0328767123287671,CH,23,6_30,1.05,1,70,23,635,636,4.48219178082192,4.48219178082192,635,636
1288,0,0.00273972602739726,CH,23,5_2,2.51,2,70,23,635,636,4.48219178082192,4.48219178082192,635,636
1291,0,0.243835616438356,FL,23,5_2,2.04,2,71,23,528,178,4.28493150684931,9.12602739726027,64,178
1302,1,0.315068493150685,OFL,23,8_8,0.82,1,72,23,641,637,4.28219178082192,4.28219178082192,530,637
1296,1,0.293150684931507,OFL,23,8_19,0.98,1,73,23,670,1211,4.26575342465753,1.26027397260274,670,1211
1430,1,1,A,23,8_17,1.34,1,68,26,1172,1171,1.48767123287671,1.48767123287671,1172,1171
1517,0,1,A,25,1_24,2.08,2,103.1,28,639,208,4.31506849315068,9.55068493150685,639,1028
1412,1,10.1369863013699,A,25,3_75,0.53,2,88,87,457,868,5.81643835616438,2.91780821917808,457,868
1389,0,0.0164383561643836,CH,25,6_10,0.91,1,37,25,457,507,5.95890410958904,5.04931506849315,457,868
1412,1,7.46849315068493,A,25,7_39,1.21,1,88,54,457,868,5.81643835616438,2.91780821917808,457,868
1412,1,7.17534246575342,A,25,4_22,1.13,2,88,37,457,868,5.81643835616438,2.91780821917808,457,868
1390,0,4.09315068493151,A,25,6_13,0.46,1,32.5,41,NA,1274,NA,1.51232876712329,457,868
1412,1,10.5780821917808,A,25,7_46,0.5,1,88,90,457,868,5.81643835616438,2.91780821917808,457,868
1390,0,1.97260273972603,A,25,6_31,0.74,1,32,39,NA,1274,NA,1.51232876712329,457,868
1390,0,0.0246575342465753,CH,25,7_36,0.87,1,37,25,NA,1274,NA,1.51232876712329,457,868
1416,1,0.246575342465753,J,25,5_6,0.99,2,77,25,1271,605,1.36986301369863,4.91780821917808,1271,605
1416,1,2.12328767123288,A,25,7_25,0.81,1,111,39,1271,605,1.36986301369863,4.91780821917808,1271,605
1409,0,3.92876712328767,A,25,4_4,1.25,2,11,41,840,597,4.17808219178082,4.33424657534247,840,597
1409,0,0.0356164383561644,CH,25,5_5,0.99,2,77,25,840,597,4.17808219178082,4.33424657534247,840,597
1409,0,5.3041095890411,A,25,4_14,0.88,2,11,31,840,597,4.17808219178082,4.33424657534247,840,597
1393,0,0.0465753424657534,CH,25,6_29,1.13,1,16,25,1345,215,1.07123287671233,9.98356164383562,1345,1164
1411,0,0.0356164383561644,CH,25,5_6,1.3,2,43,25,169,890,9.93698630136986,3.01643835616438,169,890
1411,0,0.0136986301369863,CH,25,6_13,2.34,1,22,25,169,890,9.93698630136986,3.01643835616438,169,890
1384,0,8.96712328767123,A,25,6_35,0.78,1,32.5,82,1246,609,1.53150684931507,5.01369863013699,1246,507
